36,708,-0.565
42,708,1.078
43,708,1.22
34,708,2.224
29,708,0.41
28,948,0.575
12,948,0.419
6,948,0.54
19,542,-0.493
26,542,0.134
12,542,0.646
30,542,0.893
35,542,1.482
21,542,1.552
32,1020,-1.44
8,1020,2.92
21,1020,-0.655
27,227,0.165
6,227,1.178
25,1219,0.624
0,1219,-0.112
28,1219,1.313
32,834,-1.024
16,834,0.083
7,834,1.567
33,168,0.232
23,168,-0.14
37,168,0.097
12,168,0.767
28,168,-0.883
33,1492,-0.093
11,1492,-0.457
10,1492,0.037
6,1492,0.524
33,128,0.478
14,128,-0.594
19,128,-0.266
26,128,-0.951
0,128,1.076
28,128,-0.488
23,1163,-0.498
8,1163,0.251
5,1163,0.035
36,1452,0.003
37,1452,-1.359
42,1452,0.42
25,1452,0.491
5,1452,0.444
10,1452,-0.133
6,1452,-1.817
11,1473,-0.206
9,1473,-0.212
34,1473,0.36
6,1473,-1.374
30,46,-1.26
43,46,0.877
8,46,0.905
14,1152,-1.891
16,1152,1.339
29,1152,-2.143
10,1419,-0.085
33,1419,0.836
33,33,-1.783
17,33,-1.83
6,33,2.242
7,361,-0.401
19,564,-1.215
26,564,-0.425
24,564,-0.122
16,564,1.19
8,564,0.152
17,564,1.1
26,635,0.02
9,171,-1.318
24,171,0.199
12,171,0.016
0,171,-0.958
29,171,0.477
35,171,-0.084
21,171,0.241
42,345,-0.307
7,345,1.169
29,345,-0.023
10,345,1.203
23,515,-1.135
11,515,-1.322
24,515,0.17
8,515,-0.602
7,515,-0.102
16,539,-0.595
0,539,0.976
27,209,0.703
26,209,-0.331
10,209,0.255
27,140,-0.503
14,140,-0.546
36,140,0.854
9,140,-0.328
15,140,-1.02
32,140,0.483
11,624,0.626
34,624,1.476
28,624,0.458
15,624,0.66
10,624,-0.929
6,624,-0.09
38,116,0.548
27,116,0.649
11,116,-0.247
15,116,-0.26
7,116,3.217
11,936,0.127
26,936,-0.194
15,936,-0.276
35,936,0.272
28,2,-1.192
27,2,-0.849
16,2,0.634
21,2,-0.255
11,354,0.074
12,354,-1.085
8,354,-0.212
0,354,-1.716
6,354,0.53
37,957,0.591
38,957,0.358
17,957,-0.18
15,957,0.34
35,957,1.327
42,1284,1.14
33,1284,1
37,1284,2.417
24,1284,1.527
17,1284,1.318
15,1284,0.521
37,1318,-0.052
32,1318,-1.522
43,1318,-0.834
26,1170,1.663
12,1170,-0.593
35,1170,-1.324
32,486,-1.519
27,486,0.544
14,486,1.277
26,486,0.35
8,486,1.704
7,486,0.367
10,486,-1.103
0,1484,1.106
14,1484,1.33
24,1484,1.131
38,1484,0.028
6,1484,-0.329
14,176,0.535
23,176,-0.492
0,176,0.97
28,176,1.181
10,176,0.07
29,70,1.348
10,70,-0.525
19,828,-0.036
9,828,0.637
32,1159,-0.191
42,1159,0.724
43,1159,-1.956
16,1159,-0.208
0,1159,-0.717
35,1159,-0.069
8,1438,0.153
34,1438,-0.238
5,1438,-0.116
17,1438,0.44
28,1438,1.178
33,38,-0.105
27,38,-0.015
8,38,0.048
33,1145,0.007
27,1145,1.007
9,1145,-0.615
38,1145,-0.031
14,332,-1.11
20,332,-0.012
12,332,-1.503
16,332,-0.304
34,332,0.521
10,332,0.102
24,426,0.332
23,426,2.369
37,426,1.919
38,426,0.794
15,426,-0.825
36,276,-0.209
30,276,0.582
15,276,0.146
21,276,-0.285
24,850,-1.668
8,850,0.125
11,407,-2.01
32,407,-0.032
24,407,0.185
29,407,0.391
6,407,1.735
14,812,0.723
19,812,2.383
24,812,1.834
42,812,0.18
28,812,-0.275
35,161,1.697
24,1034,0.779
23,1034,-0.141
11,1034,-1.282
26,1034,0.322
43,1034,-0.215
16,1034,0.834
8,1034,-0.239
15,1034,0.982
35,1034,-0.745
33,833,-2.687
14,833,0.492
37,833,-2.15
26,833,-0.014
9,833,0.738
32,833,-0.342
24,833,-0.873
25,833,-0.715
10,833,-0.393
29,668,0.886
16,668,-2.488
8,668,1.958
33,1140,0.062
19,1140,0.408
9,1140,-0.303
24,1140,-0.406
30,1140,0.305
8,1140,0.785
38,1140,1.872
17,1140,-0.193
13,263,-0.057
27,263,0.163
23,263,0.475
19,263,1.267
24,263,0.203
8,263,1.846
6,263,-0.52
13,716,0.833
36,716,0.496
35,716,-0.323
14,574,0.419
23,574,0.947
26,574,3.614
9,574,-0.623
32,574,-2.498
24,574,-0.359
42,574,0.35
25,574,-1.491
29,574,1.19
14,1240,-1.838
32,1240,-0.652
38,1240,0.746
7,1240,-2.12
10,1240,2.395
12,703,-1.178
30,703,0.945
43,703,0.619
17,703,-0.366
43,541,0.728
34,34,-0.669
9,34,0.634
24,34,1.324
5,34,-0.952
29,34,3.436
10,34,0.404
36,685,-0.888
42,685,-0.195
43,685,2.692
21,685,-0.079
33,519,-0.555
15,519,-1.989
27,869,-0.764
11,869,-1.26
12,869,-0.696
36,1210,-2.976
9,1210,-0.254
15,1210,-1.36
29,1210,-1.508
6,1210,-1.324
19,1464,0.782
26,1464,-0.094
32,1464,-0.505
8,1464,-0.627
28,1464,-1.107
29,1464,-0.749
10,1464,0.12
33,911,-1.913
36,911,-1.901
9,911,-0.779
25,911,0.124
38,911,0.72
33,1257,0.104
36,1257,-1.812
30,1257,-1.623
43,1257,-0.389
13,728,0.434
25,728,1.173
5,728,0.875
29,728,1.59
11,1174,-0.408
42,1174,0.617
28,1174,-0.638
7,1174,-0.573
29,1174,-1.136
10,1174,1.76
23,1077,-0.574
43,1077,-0.692
35,1077,0.032
13,114,-0.093
14,114,1.714
36,114,-0.555
26,114,2.375
12,114,0.754
25,114,0.057
34,114,-1.732
14,1008,1.053
36,1008,0.42
24,1008,-1.586
35,1008,0.342
37,1342,1.062
20,1342,0.025
34,1342,-0.734
27,215,0.87
36,215,-0.858
20,215,1.876
32,215,0.537
0,215,1.234
23,1277,-0.011
27,1277,0.501
36,1277,1.606
11,1277,0.035
20,1277,-0.668
24,1277,0.812
5,1277,-0.455
17,1277,0.259
28,1277,-0.121
29,1277,-0.207
10,1277,0.898
27,154,-1.113
23,154,-0.396
26,154,1.018
9,154,-0.22
30,154,0.373
38,154,-0.064
10,154,-0.546
21,154,-0.501
20,984,-0.803
24,984,-0.486
25,984,0.27
28,984,-0.835
29,984,-1.146
9,146,-0.891
13,146,0.966
14,146,0.094
42,146,-0.952
0,146,2.08
15,146,-0.813
29,146,-0.65
21,146,-1.445
33,64,0.215
12,64,-0.874
30,64,-0.167
10,64,2.37
42,1190,0.415
14,1190,-1.033
23,1190,-0.12
9,1190,2.15
25,1190,0.78
35,1190,0.18
37,748,1.523
15,748,-1.391
6,748,-1.391
5,1194,0.51
11,1194,0.85
25,1194,0.623
29,1194,-0.492
32,1488,0.281
0,1488,-0.064
17,1488,0.901
23,894,0.213
37,894,0.549
25,894,2.314
8,894,-0.336
10,894,0.171
28,1133,-2.242
19,1133,-1.075
42,1133,-1.034
16,1133,0.694
15,1133,1.076
35,1133,-0.196
21,1133,-0.196
33,1063,-1.29
23,1063,-1.717
21,1063,-0.315
12,399,0.254
37,399,-0.676
9,399,-0.41
32,399,1.373
43,399,0.814
34,399,1.024
15,1125,0.774
23,1125,0.458
9,1125,0.112
6,1125,-0.878
17,954,-0.12
29,954,-0.048
10,954,-0.414
12,852,-0.874
13,852,-0.239
14,852,-0.294
24,852,-0.751
42,852,0.051
15,852,-0.467
26,1325,0.182
34,1325,-0.079
7,1325,-1.467
35,1325,-0.945
27,249,0.361
9,249,0.549
30,249,-1.924
34,249,-1.146
28,249,0.411
10,249,0.241
35,249,-1.541
34,1213,0.146
29,1213,0.243
21,1213,0.705
33,509,-1.975
16,509,0.576
34,509,-0.224
28,509,-0.826
7,509,0.345
10,509,0.506
13,683,1.391
36,683,-0.493
34,683,1.417
7,683,0.24
12,1149,-0.603
14,1149,0.281
23,1149,0.455
26,1149,1.044
0,1149,-0.164
27,773,-0.847
23,773,0.65
19,773,0.72
26,773,0.96
32,773,-1.372
12,773,-0.285
0,773,-0.411
17,773,-1.498
7,773,0.96
11,191,-1.159
26,191,-0.519
30,191,0.097
34,191,0.883
28,191,0.164
6,191,1.78
27,1057,0.096
32,1057,-0.465
12,1057,-1.044
8,1057,-0.583
5,1057,-1.117
28,1057,0.494
15,1057,-0.23
35,1057,-0.252
36,482,1.029
13,482,-0.767
27,482,0.183
20,482,0.868
38,482,-0.767
21,482,-0.363
34,47,0.108
14,47,0.842
15,47,-0.309
6,47,1.371
14,1467,-0.44
29,1467,0.93
21,1467,0.728
13,622,0.125
16,79,0.343
23,79,-1.165
11,79,0.902
27,601,0.052
32,601,0.296
30,601,1.081
25,601,-0.127
17,601,0.159
15,601,1.813
21,601,-0.347
16,733,0.247
36,1038,-3.413
11,1038,0.951
16,1038,0.325
17,1038,0.325
28,1038,0.354
15,1038,-0.962
10,1038,1.652
37,1272,-0.092
24,1272,-1.693
38,1272,-0.306
27,991,-0.604
14,991,0.235
12,991,1.045
36,443,0.166
37,443,-1.19
30,443,1.268
43,443,1.752
7,443,-0.216
10,443,-0.241
33,1059,2.599
33,257,-0.23
33,1407,0.333
33,1346,1.443
33,602,-1.075
33,1245,-0.492
33,150,-0.516
33,712,-0.603
33,1203,-1.864
33,1460,-0.487
33,1039,-0.069
33,319,-0.738
33,367,-0.707
33,1141,-1.293
33,436,0.013
33,1299,0.613
33,886,0.778
33,39,-1.335
33,493,-0.192
33,527,0.422
13,516,0.228
13,274,0.674
13,1504,0.638
13,1075,0.269
13,633,0.646
13,1156,1.004
13,39,1.164
13,1460,1.157
13,1478,0.864
13,69,-1.396
13,1059,0.736
13,73,0.298
13,268,0.969
13,257,0.633
13,1121,0.873
13,1326,1.527
13,319,1.254
13,1058,1.841
13,44,-0.078
13,678,0.324
13,369,0.284
13,1048,0.529
13,1000,-0.738
13,1289,-0.072
13,137,1.502
13,582,1.368
13,397,0.365
13,994,1.339
13,200,0.422
27,1032,0.359
27,825,0.211
27,552,-0.796
27,73,-1.234
27,889,0.371
27,1276,2.154
27,1058,-0.888
27,274,0.893
27,415,-0.278
27,447,-1.428
27,198,-0.49
27,968,2.223
27,54,-0.53
27,309,-0.042
27,678,0.317
27,135,-0.448
27,1158,1.581
27,1448,-0.616
27,747,-0.155
27,439,0.061
27,257,0.633
14,1167,0.148
14,1468,0.789
14,578,2.958
14,656,0.629
14,300,0.225
14,282,0.067
14,562,-0.026
14,142,-1.858
14,44,-0.166
14,0,-1.584
14,1339,0.895
14,415,-0.555
14,1346,0.04
14,666,0.087
14,1373,-0.535
14,1453,0.713
14,280,0.334
14,1121,0.5
14,643,0.371
36,137,1.79
36,175,0.117
36,1460,0.989
36,134,0.076
36,1220,0.54
36,236,0.171
36,900,0.456
36,210,-0.326
36,183,0.741
36,1289,1.445
36,739,-1.367
36,1276,0.151
36,68,1.651
36,1256,-0.452
36,1156,0.239
36,902,1.706
36,675,0.555
36,1468,1.408
36,32,-0.351
36,1137,-0.374
36,1373,-0.59
36,895,0.735
23,1468,-0.365
23,562,0.249
23,490,0.154
23,1407,0.265
23,205,0.931
23,1449,-0.261
23,441,0.595
23,582,0.238
23,552,0.749
23,493,-1.107
23,1000,0.967
23,1493,0.899
23,32,-0.485
23,548,-0.411
23,31,0.103
23,466,0.228
23,239,-0.069
23,200,-0.013
11,402,-1.171
11,492,-1.238
11,135,0.386
11,54,-0.357
11,1039,0.402
11,1490,0.756
11,1490,0.756
11,1504,-1.282
11,1379,0.688
11,735,0.213
11,972,0.244
11,51,0.202
11,1246,0.956
11,1167,-0.718
11,1509,-0.233
11,867,0.197
11,1121,0.686
11,274,-1.272
11,300,-0.655
11,1059,-0.211
11,1428,-0.364
11,12,0.478
11,633,0.482
11,1339,-0.235
11,1056,0.243
37,548,-0.569
37,319,1.914
37,747,-1.959
37,145,0.047
37,809,-0.44
37,643,-0.08
37,447,0.254
37,656,1.547
37,0,0.544
37,293,-1.577
37,1379,-0.828
37,115,-2.011
37,666,-0.431
37,1018,0.766
37,517,-0.167
37,628,0.478
37,244,0.485
37,678,1.458
37,1346,0.559
37,582,-0.418
37,436,1.712
37,39,-0.321
37,994,0.487
37,1032,1.315
37,178,0.465
37,896,-0.294
37,702,0.173
20,747,-1.038
20,643,-1.54
20,173,-2.22
20,68,0.008
20,467,-0.474
20,239,-0.64
20,1276,0.825
20,1167,-0.045
20,972,0.944
20,1137,0.873
20,20,0.15
20,319,-0.738
20,244,-0.782
20,1415,0.383
20,582,-0.713
20,439,-0.006
20,210,-0.725
20,415,0.788
19,39,-0.213
19,856,-1.378
19,1365,-0.425
19,54,1.219
19,1246,0.588
19,20,-0.491
19,1094,1.576
19,578,-0.692
19,1509,0.409
19,198,0.072
19,287,0.439
19,1007,0.7
19,1039,0.802
19,451,1.84
19,1388,-0.688
19,236,-1.746
19,527,-1.309
19,895,-0.08
26,1316,0.441
26,886,0.228
26,590,1.92
26,1256,0.7
26,735,-1.323
26,1156,-0.014
26,1393,-0.212
26,900,0.571
26,12,-1.826
26,1000,0.8
26,655,0.549
26,1295,-0.377
26,643,-1.312
26,466,0.412
26,1276,0.921
26,1058,0.905
26,39,-0.07
26,902,0.553
26,441,-0.211
26,1428,0.868
26,306,-1.621
26,1289,0.479
26,1018,0.47
26,1373,0.212
26,723,-0.885
26,712,0.543
26,527,0.726
9,1373,-0.227
9,578,2.045
9,452,-1.282
9,422,1.531
9,422,1.531
9,436,-0.191
9,93,-0.516
9,1156,0.445
9,1007,0.117
9,968,1.243
9,451,-0.981
9,287,-0.089
9,1453,0.629
9,1121,1.287
9,1388,-0.152
9,562,1.448
9,602,-1.425
9,1448,1.167
9,20,-1.439
9,1090,-1.309
9,902,0.296
9,643,0.843
9,1094,0.639
9,0,0.218
9,895,0.429
32,1195,0.682
32,1048,-2.032
32,1018,0.291
32,135,-0.951
32,32,-0.624
32,208,0.422
32,296,0.849
32,173,1.222
32,1090,-0.37
32,657,-0.56
32,142,-0.25
32,39,0.174
32,137,1.368
32,1407,1.254
32,666,1.586
32,466,-2.557
32,545,-3.585
32,467,-1.043
32,1504,-0.442
32,287,0.138
32,200,0.399
32,702,-0.321
24,552,-0.872
24,994,0.547
24,205,-2.079
24,239,-0.967
24,268,-0.141
24,590,-0.556
24,1203,0.125
24,1289,0.048
24,369,0.456
24,441,-0.701
24,1485,1.564
24,771,-0.615
24,12,1.056
24,739,-0.177
24,972,-0.33
24,402,-1.218
24,1048,0.629
24,889,-0.434
24,516,-0.724
24,675,1.911
24,200,-0.273
24,702,0.018
12,1075,-0.137
12,319,-0.023
12,712,-1.953
12,385,0.388
12,51,-1.449
12,415,-1.212
12,1326,2.36
12,1007,0.521
12,825,0.63
12,1156,-1.008
12,205,-0.996
12,244,0.443
12,517,1.238
12,675,0.8
12,53,-0.43
12,200,-1.215
12,702,1.465
42,1289,-0.032
42,198,0.396
42,902,0.662
42,236,0.054
42,856,0.624
42,430,-0.233
42,643,0.561
42,452,-0.083
42,1203,-1.034
42,1075,-0.388
42,1256,-0.595
42,1339,-0.542
42,771,-0.521
42,1373,-0.492
42,429,0.931
42,244,1.496
42,1058,0.08
42,552,0.464
42,39,0.18
42,548,0.309
42,900,0.924
30,282,-1.095
30,1203,1.089
30,1509,0.232
30,771,0.095
30,723,-0.064
30,886,-0.23
30,287,0.831
30,1039,2.119
30,1385,-0.004
30,296,0.433
30,1415,0.383
30,441,-0.772
30,1346,0.714
30,602,0.36
30,274,-0.765
30,994,-0.788
30,1156,-0.378
30,69,-0.346
30,135,1.876
30,1195,-1.011
30,268,-0.118
30,675,1.581
30,1245,0.283
30,1137,-1.482
30,996,0.809
30,1158,-0.824
30,208,2.004
43,68,-0.145
43,1448,-0.599
43,429,-1.06
43,451,1.046
43,1156,0.827
43,1018,0.106
43,1407,1.832
43,208,-0.459
43,447,0.561
43,739,0.531
43,1449,0.964
43,1485,0.799
43,747,0.637
43,1509,1.308
43,134,-0.417
43,643,0.072
43,145,-0.621
43,723,1.532
43,968,0.926
43,996,0.008
43,548,0.62
43,385,-0.249
43,205,-0.814
43,1236,2.229
16,69,1.191
16,150,-1.619
16,132,1.227
16,1428,0.698
16,639,-0.084
16,369,1.025
16,452,0.633
16,44,1.065
16,548,0.284
16,210,0.506
16,1121,-0.642
16,205,1.751
16,115,0.91
16,1449,1.795
16,1246,0.444
16,747,-0.193
16,280,0.613
16,134,0.236
16,889,-0.561
16,867,1.35
16,1478,0.826
25,543,-0.455
25,517,0.372
25,1485,0.432
25,1393,-0.491
25,1018,1.364
25,492,-0.547
25,142,0.525
25,1373,0.229
25,1075,0.573
25,309,0.246
25,1407,-0.644
25,723,-1.276
25,886,0.274
25,369,-0.042
25,137,0.603
25,771,-0.089
25,205,0.662
25,809,-0.914
25,1316,-0.521
25,702,-0.172
8,430,-0.786
8,268,-0.602
8,1203,0.1
8,1018,-0.023
8,1048,-0.201
8,54,-0.536
8,1326,-1.131
8,441,1.885
8,27,-0.687
8,217,-2.136
8,415,-0.849
8,205,-0.381
8,1468,1.901
8,1453,0.971
8,902,-0.152
8,466,-0.769
8,93,0.046
8,1075,-0.394
8,1379,-0.653
8,739,-0.427
8,134,0.569
34,293,0.496
34,68,0.654
34,134,-1.818
34,415,0.114
34,675,3.338
34,439,0.726
34,739,-0.83
34,429,-1.217
34,996,0.972
34,208,-0.335
34,39,-0.034
34,316,1.672
34,32,-0.479
34,467,2.61
34,614,-0.991
38,257,0.388
38,178,0.44
38,44,-1.371
38,1316,-1.001
38,39,-1.066
38,54,0.714
38,602,0.876
38,1007,0.198
38,1032,-0.89
38,134,0.444
38,306,0.21
38,655,-0.389
38,27,0.405
38,115,0.257
38,32,1.196
38,966,0.405
38,657,0.191
38,578,-1.173
38,208,1.285
38,183,1.643
0,0,0.686
0,1478,0.945
0,497,1.786
0,145,-0.151
0,1203,0.027
0,397,2.188
0,150,0.14
0,1141,-0.181
0,695,-0.227
0,293,1.478
0,994,-0.615
0,1090,-1.176
0,968,0.047
0,1289,0.433
0,115,0.102
0,1220,1.159
0,856,-0.665
0,1056,0.895
0,27,0.879
0,477,0.354
0,467,1.668
0,798,1.253
0,996,-0.819
0,582,2.248
0,1453,0.383
0,1493,1.453
0,702,0.282
5,655,0.655
5,132,0.578
5,439,-0.874
5,739,1.154
5,27,-0.807
5,735,-1.182
5,282,-0.834
5,257,0.04
5,1246,-1.523
5,210,0.784
5,91,1.291
5,1167,-0.671
5,657,0.315
5,886,0.091
5,1090,-0.497
5,702,-0.017
17,1220,0.194
17,856,-0.815
17,296,-0.729
17,809,0.314
17,466,-1.765
17,497,1.861
17,928,-1.28
17,32,0.055
17,101,1.529
17,1459,0.908
17,695,-0.142
17,175,-0.172
17,1059,0.207
17,886,-0.104
17,1090,-0.344
17,1373,-0.053
17,739,0.464
17,1435,1.467
17,178,0.077
17,1094,-0.676
28,1478,0.016
28,1493,-0.981
28,657,0.102
28,666,-0.086
28,236,-1.345
28,1346,-0.352
28,217,-1.511
28,994,-0.335
28,134,0.32
28,1468,-0.601
28,1490,0.319
28,1490,0.319
28,39,0.317
28,53,0.374
28,293,0.16
28,1393,-0.953
28,175,-0.35
28,93,-0.933
28,675,1.058
28,1448,-0.662
28,1018,0.254
28,69,0.325
15,183,0.441
15,54,-1.256
15,1459,1.098
15,73,1.672
15,614,0.565
15,115,0.777
15,68,-1.068
15,134,2.124
15,145,-0.824
15,316,0.673
15,178,0.027
15,296,-0.035
15,678,1.638
15,1299,-0.412
15,1058,-0.142
15,1246,0.213
15,1018,0.168
15,1075,-1.183
15,825,0.361
15,1295,-1.648
15,287,1.138
15,895,1.227
7,1059,-0.334
7,517,-0.179
7,1236,0.948
7,896,-0.525
7,1121,1.167
7,1246,-1.229
7,20,-1.427
7,1509,1.768
7,439,1.003
7,548,-0.264
7,545,-1.419
7,590,-0.178
7,657,-3.491
7,771,-0.368
7,68,-0.785
7,69,0.675
7,53,-1.471
7,239,-0.543
7,200,-0.331
7,895,0.561
29,282,0.851
29,32,-1.158
29,628,0.294
29,1388,-0.484
29,300,0.048
29,287,-0.208
29,39,0.156
29,675,0.574
29,1039,-0.291
29,712,1.11
29,150,-0.188
29,1248,0.714
29,415,1.237
29,1158,1.021
29,54,-1.139
29,101,-0.949
29,1478,-0.19
29,173,-0.672
29,928,-0.478
29,217,0.719
29,1059,-0.039
29,657,0.135
29,200,-0.367
10,1326,0.509
10,1032,0.437
10,135,-0.383
10,480,0.365
10,367,-0.31
10,1493,0.37
10,771,-0.463
10,467,0.083
10,150,-0.751
10,115,0.95
10,300,0.544
10,996,0.37
10,1058,0.742
10,51,0.626
10,1393,0.543
10,422,-0.371
10,422,-0.371
10,175,0.291
10,369,1.081
10,132,-0.175
10,656,-0.512
10,483,-0.564
10,441,0.25
10,1000,0.59
10,178,0.271
10,643,-0.514
10,639,0.654
10,1121,-0.72
10,490,0.711
10,1059,0.687
10,183,-0.5
10,1407,0.536
10,527,0.559
6,150,2.415
6,439,-0.179
6,582,-0.424
6,217,0.376
6,73,1.534
6,309,-0.679
6,856,-1.121
6,300,-0.159
6,996,-0.395
6,953,-1.08
6,287,-0.725
6,1248,-0.654
6,137,0.55
6,1245,-1.203
6,173,-0.984
6,966,-0.271
6,1448,1.018
6,545,-1.619
35,836,1.146
35,1316,1.035
35,1448,1.006
35,217,-0.237
35,135,0.013
35,115,-0.222
35,493,-2.166
35,69,0.601
35,309,-0.18
35,1075,2.21
35,966,-1.346
35,695,-1.096
35,928,-0.606
35,452,-0.946
35,367,1.098
35,173,-0.433
35,517,-1.709
35,856,0.919
35,655,0.199
35,1094,0.287
35,578,-0.052
35,1156,-0.443
35,656,-0.308
35,178,0.09
35,702,2.177
21,1059,0.527
21,1141,0.021
21,1248,1.375
21,287,1.473
21,274,-0.772
21,497,-0.199
21,1504,0.364
21,101,1.336
21,643,-0.28
21,678,0.668
21,132,0.035
21,415,0.949
21,972,-1.192
21,293,-1.984
21,771,-1.279
21,32,-0.93
21,747,-0.117
21,452,0.437
21,153,-1.419
21,239,-1.425
21,895,1.233
21,702,0.575
33,1292,0.406
33,555,1.347
33,650,0.591
33,803,1.912
33,424,-0.52
33,1175,-1.029
33,88,-0.752
33,1045,-0.633
33,1069,0.401
33,1506,1.17
33,1012,-0.169
33,878,0.109
33,952,0.305
33,18,0.001
33,1250,-0.264
33,1064,-0.04
33,1127,0.372
33,156,0.702
13,937,1.152
13,392,0.555
13,1506,0.601
13,1313,0.402
13,1402,0.808
13,1338,-1.152
13,25,-0.436
13,1315,-0.502
13,839,-1.719
13,956,-0.168
13,677,0.121
13,187,0.553
13,667,-0.618
13,9,0.164
13,298,0.852
13,1258,0.767
27,857,0.828
27,1487,0.148
27,1045,-0.541
27,1300,0.678
27,1030,1.947
27,818,0.963
27,1222,-0.378
27,1222,-0.378
27,1218,0.796
27,1201,0.753
27,1166,-0.262
27,942,-0.301
27,473,-1.016
27,106,0.847
27,1021,0.143
27,481,-0.762
27,891,-0.2
27,226,0.347
27,1214,0.826
27,156,-1.043
27,1486,3.293
14,1275,1.436
14,117,-0.241
14,575,-2.058
14,21,0.809
14,910,-0.64
14,765,-0.758
14,1114,-0.739
14,1404,-1.04
14,474,-1.669
14,1189,-1.993
14,556,-0.5
14,1122,-0.774
14,107,-0.764
14,1176,0.393
14,1155,-0.601
14,1143,-1.022
14,1214,0.41
14,475,-1.525
14,983,-1.224
14,1424,-0.251
14,295,-0.572
14,687,-0.938
14,787,-0.198
14,757,1.355
14,1317,-0.756
36,1128,0.681
36,1418,-0.342
36,473,0.987
36,1382,0.689
36,983,-0.559
36,28,0.539
36,765,0.116
36,803,-0.09
36,1292,0.274
36,1222,0.626
36,1222,0.626
36,910,0.33
36,1189,1.228
36,575,0.426
36,644,-0.629
36,864,0.675
23,1097,-0.19
23,1362,-2.225
23,1292,0.503
23,1006,0.341
23,1424,-2.272
23,1021,0.137
23,839,-0.44
23,864,1.691
23,765,0.058
23,1064,-0.797
23,1327,0.591
23,392,0.098
23,1313,1.352
23,25,0.538
23,424,0.63
23,1505,0.25
23,1104,1.007
23,813,-0.858
23,41,0.047
23,644,0.855
23,514,-0.112
23,555,-1.404
23,1273,0.179
23,338,3.111
23,197,0.114
23,1226,-0.181
11,1496,-0.371
11,1327,-0.599
11,1127,0.066
11,1413,0.014
11,226,1.861
11,111,0.366
11,1128,-0.297
11,745,0.143
11,1398,0.301
11,839,-0.836
11,594,-0.096
11,1104,-0.174
11,942,0.998
11,556,-0.218
11,1315,-0.196
11,1234,-0.383
11,1047,-0.557
11,1486,0.202
37,958,-0.222
37,937,-0.109
37,575,1.715
37,1155,-1.284
37,1189,-0.159
37,1222,0.889
37,1222,0.889
37,534,0.703
37,1092,-0.72
37,459,0.952
37,1341,-0.307
37,1166,-0.811
37,1447,0.921
37,1382,0.079
37,1023,0.788
37,392,0.01
37,956,0.498
37,25,0.285
37,803,0.998
37,481,-0.409
37,1344,0.756
20,873,-0.849
20,1176,0.736
20,474,-0.12
